cell_id,lat,lon,date,year,doy,label,sample_kind,n_detections,max_frp,temp_max,temp_min,temp_mean,rh_min,rh_mean,wind_max,wind_mean,precip_sum,vpd_max,precip_7d,precip_30d,days_since_rain_1mm,temp_max_7d_mean,rh_min_7d_mean,ffmc,dmc,dc,isi,bui,fwi,days_since_last_fire,split,ndvi,ndvi_normal,ndvi_anomaly,ndvi_change_32d,ndvi_stale_days
358_5,35.800000000000004,0.5,2022-10-31,2022,304,0,matched_negative,0,,30.2,13.6,20.9,15,57,15.1,5.5,0.0,3.66,0.0,7.199999999999993,19.0,31.657142857142862,14.714285714285714,96.15468209912316,186.64722137460777,1445.7282125732277,21.67922807041883,282.2095125091701,64.56720849173192,64.0,train,0.1801987486957928,0.16522565691213442,0.014973091783658382,0.015554746291770366,16.0
358_5,35.800000000000004,0.5,2025-07-05,2025,186,0,matched_negative,0,,38.2,24.3,31.1,20,35,15.3,6.8,0.0,5.34,0.0,0.0,43.0,37.67142857142857,20.857142857142858,96.35268992024331,401.1898321829539,773.7262977812528,22.4916981609903,399.3606171883278,66.26314081168951,6.0,test,0.16505254743302228,0.17803581479044964,-0.012983267357427358,-0.0522699971171276,10.0
358_50,35.800000000000004,5.0,2023-09-22,2023,265,0,matched_negative,0,,29.0,16.6,23.0,15,37,16.1,8.5,0.0,3.17,0.0,7.799999999999993,8.0,28.900000000000002,22.428571428571427,95.92913181412261,136.7475492622924,900.0031758237427,22.114542212542833,198.2059725449398,63.86480663244298,472.0,train,0.2972267446178509,0.2857120821687896,0.011514662449061297,0.010004847110789639,9.0
358_54,35.800000000000004,5.4,2013-06-06,2013,157,0,matched_negative,0,,25.1,12.7,18.7,33,54,20.3,12.6,0.2,2.11,0.20000000000000356,17.400000000000002,15.0,22.557142857142857,25.285714285714285,93.20692123349458,122.14163929836569,390.1926618351719,18.786483961875557,137.03973361383996,53.49179063952825,9999.0,train,0.436256638774539,0.3767903325881868,0.059466306186352236,0.04018508214944483,13.0
358_56,35.800000000000004,5.6000000000000005,2018-07-25,2018,206,1,positive,1,0.37,32.7,20.0,26.5,18,30,14.8,8.1,0.0,4.05,0.300000000000008,0.40000000000000013,48.0,35.371428571428574,13.857142857142858,97.25864806870972,331.0789568098382,577.0219889031672,24.76274007197828,329.2081322170767,70.13059431705818,9999.0,train,0.18404241260441215,0.1727555397772391,0.011286872827173056,-0.0971590534964343,14.0
358_69,35.800000000000004,6.9,2015-07-06,2015,187,0,matched_negative,0,,33.2,20.2,26.4,15,35,13.8,8.3,0.0,4.33,0.0,7.199999999999997,26.0,34.371428571428574,14.0,97.69186256110885,265.21532788576644,707.7439587116654,24.940952660028074,273.86485661954305,70.19143677931622,9999.0,train,0.13530947390399845,0.13823751092773506,-0.0029280370237366182,-0.04515070273019203,11.0
358_72,35.800000000000004,7.2,2025-10-24,2025,297,0,matched_negative,0,,25.9,12.1,17.7,32,63,17.7,7.5,0.0,2.27,8.200000000000014,59.3,5.0,22.957142857142856,39.0,91.66082181658865,32.22428146587666,633.7886617704083,13.255234006310284,57.180380399250026,28.92486685843077,64.0,test,0.1710157161669248,0.16583434189813331,0.005181374268791478,-0.0015532890638171037,9.0
358_74,35.800000000000004,7.4,2014-06-20,2014,171,0,matched_negative,0,,30.7,14.7,23.3,25,48,15.0,6.9,4.0,3.28,8.600000000000003,48.8,0.0,25.82857142857143,32.57142857142857,88.34020814438854,67.46899752538367,409.73493589147336,7.194699909373939,95.58800235269284,24.601158530256882,334.0,train,0.2586338322994878,0.26412556047165275,-0.005491728172164978,-0.16383398328418597,11.0
358_74,35.800000000000004,7.4,2014-09-18,2014,261,0,matched_negative,0,,33.4,21.9,27.1,13,25,15.0,9.2,0.0,4.47,0.5000000000000036,12.999999999999996,8.0,31.04285714285714,19.428571428571427,97.10832690324969,128.77393640448176,1200.5429358914728,24.517120851579175,203.08820532258042,68.15612010000157,18.0,train,0.17800862518415028,0.18292226159035632,-0.00491363640620604,0.009085657919489287,5.0
358_74,35.800000000000004,7.4,2014-09-30,2014,273,0,matched_negative,0,,26.7,14.1,20.1,39,67,9.3,4.6,2.2,2.12,15.600000000000003,23.799999999999997,0.0,25.485714285714284,39.714285714285715,83.45187554750113,49.499618385818515,1044.4062954798776,2.7351478971448593,88.51170941370887,11.426844886721543,30.0,train,0.1717977603936357,0.18953225021764153,-0.017734489824005828,-0.0057879222013469955,1.0
358_74,35.800000000000004,7.4,2016-07-04,2016,186,1,positive,1,0.97,35.2,17.9,27.2,16,35,17.3,9.3,0.0,4.74,2.5000000000000036,5.9,5.0,33.357142857142854,20.142857142857142,96.71527892951651,183.59596995545903,579.0469447990367,26.119291729033648,204.83026872082135,70.85705527970734,5.0,train,0.1783768900572426,0.2176170178038165,-0.0392401277465739,-0.07214437020080017,10.0
358_74,35.800000000000004,7.4,2016-07-13,2016,195,1,positive,1,0.9,34.1,19.0,25.2,18,52,22.4,8.6,0.0,4.41,0.0,6.3,8.0,34.357142857142854,15.714285714285714,97.47236863276778,244.95209995545903,667.5169447990368,37.36521726078669,255.50439216999035,88.86986949306284,9.0,train,0.1679831747342503,0.19442209861401952,-0.026438923879769205,-0.025011386640541533,3.0
358_74,35.800000000000004,7.4,2020-07-03,2020,185,0,matched_negative,0,,35.0,18.8,26.7,12,34,16.6,10.5,0.0,4.93,0.0,2.500000000000007,24.0,35.58571428571428,12.142857142857142,98.82263328069405,313.4442171859206,619.5791843537007,33.32729767831456,312.31802912326117,83.56264796402759,309.0,train,0.20413434266685926,0.2176170178038165,-0.01348267513695725,-0.13442558164534246,9.0
358_74,35.800000000000004,7.4,2022-08-10,2022,222,0,matched_negative,0,,31.7,16.0,24.0,13,47,15.7,8.9,0.0,4.06,0.0,0.10000000000000756,34.0,32.385714285714286,17.285714285714285,96.89406820035144,340.4044202976471,994.5852322927738,24.68032515469103,366.8854478598393,70.04502221669345,21.0,train,0.16684135832480326,0.18229914370746472,-0.01545778538266146,-0.014112260788198716,14.0
358_74,35.800000000000004,7.4,2023-06-15,2023,166,0,matched_negative,0,,22.0,12.3,16.8,48,74,21.6,15.1,0.2,1.36,52.7,195.10000000000002,1.0,26.185714285714287,40.285714285714285,82.96610975209988,12.118055493299567,58.757542935875286,4.7743147563292485,15.991144850469746,6.708093002303845,330.0,train,0.18304531593181803,0.26412556047165275,-0.08108024453983473,0.018630459330634702,6.0
358_74,35.800000000000004,7.4,2023-08-05,2023,217,0,matched_negative,0,,26.3,13.5,19.4,31,64,14.9,12.0,0.0,2.37,0.0,0.0,52.0,33.58571428571429,22.0,94.20002726475158,374.0773726692996,558.5675429358752,16.429868014345153,370.87783530013616,54.68407015797309,12.0,train,0.1958708445614973,0.18229914370746472,0.013571700854032587,-0.0338409302905113,9.0
358_74,35.800000000000004,7.4,2023-09-17,2023,260,0,matched_negative,0,,35.3,20.6,27.3,13,26,15.7,10.4,0.0,4.96,1.7,2.7000000000000073,4.0,32.528571428571425,20.571428571428573,97.36671266446825,600.9038960372997,913.8055429358755,26.287116689908636,594.2631359515256,72.77486226356443,55.0,train,0.17172552789674447,0.18292226159035632,-0.011196733693611849,-0.003080535189451672,4.0
358_74,35.800000000000004,7.4,2024-06-02,2024,154,0,matched_negative,0,,25.1,13.2,18.9,41,63,16.1,9.7,1.1,1.9,1.9000000000000017,21.300000000000008,0.0,28.642857142857142,22.285714285714285,88.487384918067,155.7792555604216,380.9030118059348,7.767055927718085,155.73960390349689,31.389605590366763,314.0,val,0.2615008343248328,0.31980089391655514,-0.05830005959172235,-0.07256513157412542,10.0
358_74,35.800000000000004,7.4,2025-07-01,2025,182,0,matched_negative,0,,33.9,19.2,26.8,19,40,21.2,8.4,0.0,4.28,0.0,0.0,39.0,33.0,20.428571428571427,95.84078031364571,277.75346871823217,455.0133326303432,28.25443487052208,276.08426254526466,75.62428985327185,309.0,test,0.2350657792447349,0.2176170178038165,0.017448761440918392,-0.19115765954172034,6.0
358_86,35.800000000000004,8.6,2012-10-23,2012,297,0,matched_negative,0,,19.9,15.3,17.1,68,86,8.4,6.1,3.4,0.74,12.6,40.199999999999996,0.0,24.91428571428571,47.142857142857146,59.637325462603556,21.295980374774025,661.6367432705781,0.6107844039397852,39.41995371814303,0.8692876205565532,9999.0,train,0.1726085479607347,0.14824587667821484,0.024362671282519843,0.012505450338859747,9.0
358_86,35.800000000000004,8.6,2015-08-12,2015,224,1,positive,1,0.7,31.5,18.7,24.9,26,52,16.2,8.8,0.0,3.44,2.0000000000000018,5.0000000000000036,2.0,33.042857142857144,24.571428571428573,93.83148077943775,161.79533182845745,1085.9245063902326,16.668904712811283,235.770266617074,54.55890598655551,16.0,train,0.1458020837303395,0.14336014626505197,0.002441937465287536,-0.012760784141270493,16.0
358_86,35.800000000000004,8.6,2017-10-15,2017,288,0,matched_negative,0,,23.6,11.2,16.8,30,64,12.4,7.4,0.0,2.01,0.0,10.400000000000002,11.0,24.271428571428572,29.857142857142858,92.97129970403518,110.9019245490156,1204.5844610036106,12.207903098107957,180.30394725998116,43.53853379928829,40.0,train,0.13301701505445732,0.14398416535553024,-0.010967150301072925,-0.0023535310299671874,16.0
358_87,35.800000000000004,8.700000000000001,2017-09-24,2017,267,1,positive,1,2.21,26.1,15.5,20.1,32,58,15.3,9.2,1.0,2.28,2.300000000000007,16.499999999999993,0.0,26.985714285714288,26.857142857142858,90.23669475594038,126.55948509614764,1193.8193140452704,9.587913681974866,200.08919904761697,37.82903551246366,815.0,train,0.12518896636306814,0.12885702414458117,-0.0036680577815130233,-0.005397538796810264,11.0
359_-4,35.9,-0.4,2019-09-29,2019,272,0,matched_negative,0,,26.2,20.4,23.2,69,88,11.3,6.6,0.0,1.06,0.0,23.500000000000007,16.0,26.5,59.714285714285715,86.67195668405643,53.396734008017106,964.7452049623018,4.705171279379817,93.81261279570417,17.959584686149476,738.0,train,0.2694122039773953,0.34300460929427556,-0.07359240531688027,0.018546360634209502,16.0
359_-5,35.9,-0.5,2024-09-22,2024,266,0,matched_negative,0,,25.8,21.5,22.9,63,82,13.4,7.2,0.0,1.19,8.999999999999996,13.5,1.0,26.914285714285715,52.714285714285715,83.68972171346205,70.62143383306494,1130.5893307541562,3.4693995398486748,122.16543222230605,16.298128312697045,3717.0,val,0.1944034913079469,0.33955468191762816,-0.14515119060968126,-0.05529535715563938,90.0
359_10,35.9,1.0,2024-06-16,2024,168,0,matched_negative,0,,34.4,21.3,28.1,20,43,14.8,7.3,0.0,4.34,2.0999999999999983,7.199999999999993,5.0,34.0,22.857142857142858,97.28154664618008,193.02199332544228,614.7155175833707,24.838391039122005,216.27049015721906,69.1160495479569,1788.0,val,0.13970446112335574,0.18307005331486237,-0.043365592191506624,-0.03053000103842629,8.0
359_12,35.9,1.2000000000000002,2016-06-18,2016,170,0,matched_negative,0,,28.7,14.2,22.0,29,56,13.4,7.1,0.0,2.81,0.29999999999999644,0.39999999999999997,38.0,30.0,26.571428571428573,92.9485241373053,280.4565248283709,485.69480356000196,12.797912794013463,278.9801591727522,46.59061773639007,9999.0,train,0.3086196925033951,0.3071818958417432,0.0014377966616518911,-0.0975280717247457,10.0
359_13,35.9,1.3,2014-07-17,2014,198,1,positive,17,36.11,38.3,20.2,29.5,12,26,13.8,7.8,0.0,5.94,0.3,0.4,32.0,34.32857142857143,19.428571428571427,98.07720120401159,293.60421792582196,684.6895252443184,26.244274657498877,293.30116784021527,72.48388280585077,330.0,train,0.32579110105059533,0.2841491539983155,0.04164194705227986,-0.04071651468057336,6.0
359_14,35.9,1.4000000000000001,2014-08-28,2014,240,1,positive,2,1.97,35.6,19.2,27.5,16,39,10.5,4.8,0.0,4.87,0.0,0.7,78.0,34.542857142857144,18.428571428571427,97.16974766327849,527.6199397470143,1027.2586754211093,19.70381273644466,524.8790636832146,61.170275777384155,13.0,train,0.3574547990342497,0.31872631422949954,0.03872848480475016,-0.029970484172005707,16.0
359_14,35.9,1.4000000000000001,2016-07-27,2016,209,0,matched_negative,0,,37.4,19.9,28.8,15,27,12.3,7.6,0.0,5.46,0.1,4.0,19.0,34.642857142857146,19.0,97.30530543932248,375.84257418808056,814.2687572571273,21.96783903145267,374.9289538798793,65.31390558649866,24.0,train,0.3424483491967983,0.31554895482969386,0.026899394367104423,-0.0490428602180526,1.0
359_14,35.9,1.4000000000000001,2017-06-24,2017,175,1,positive,2,31.51,35.9,19.9,28.2,18,30,12.4,6.7,0.0,4.81,0.0,41.699999999999996,19.0,34.699999999999996,17.714285714285715,97.09109334451783,183.73552559242017,565.27911128432,21.45713121510587,202.73284715635063,62.87061231860802,255.0,train,0.3833959415461321,0.4057429464865963,-0.02234700494046421,-0.05195291107409261,15.0
359_14,35.9,1.4000000000000001,2019-06-22,2019,173,0,matched_negative,0,,32.5,14.2,22.9,28,60,14.6,7.0,0.0,3.52,0.0,3.500000000000007,8.0,31.47142857142857,27.285714285714285,94.98347064449324,279.24937496682105,432.1380218846965,18.026057159106305,277.3478550296035,57.669622244351814,620.0,train,0.45405057839878166,0.4057429464865963,0.048307631912185345,-0.08694051408876252,13.0
359_14,35.9,1.4000000000000001,2021-08-08,2021,220,0,matched_negative,0,,35.1,20.2,27.2,17,37,11.5,6.6,0.0,4.67,0.0,0.10000000000000711,63.0,34.285714285714285,22.428571428571427,97.78984860724884,522.2296693259743,1048.6599175701203,22.501681931629623,519.8644106790188,66.29757195350392,44.0,train,0.3333460042905969,0.31554895482969386,0.017797049460903047,-0.030842312518805204,12.0
359_14,35.9,1.4000000000000001,2024-09-14,2024,258,0,matched_negative,0,,27.3,15.2,20.8,34,62,13.3,8.1,0.0,2.4,0.6,3.800000000000007,86.0,28.771428571428572,32.857142857142854,93.21633717663256,723.0957543555386,1377.4186121940565,13.219905502089007,718.0958113524741,47.768020167207496,1177.0,val,0.35220367024542565,0.3215027815082,0.03070088873722565,0.04023458333027552,2.0
359_14,35.9,1.4000000000000001,2024-10-11,2024,285,0,matched_negative,0,,25.4,13.2,19.2,37,65,9.8,6.5,0.0,2.04,2.1,21.80000000000001,3.0,27.285714285714285,36.142857142857146,90.47905347298843,81.67325286822445,1148.245374065426,7.523422343181381,138.68523823388048,29.693808086554913,1204.0,val,0.3884237658420611,0.33170365701568,0.05672010882638112,0.04247364561241329,13.0
359_15,35.9,1.5,2014-07-03,2014,184,0,matched_negative,0,,30.5,16.2,22.6,30,56,15.8,6.6,0.0,3.04,0.0,3.1,22.0,32.642857142857146,22.714285714285715,94.52827273976897,200.0963925949216,514.8906818587619,17.98884155270216,202.98404973612722,56.451860309888964,250.0,train,0.4089438669275941,0.36822365382420186,0.040720213103392244,-0.02698030479452046,8.0
359_15,35.9,1.5,2015-08-11,2015,223,1,positive,1,0.66,34.6,22.3,28.4,29,54,14.3,5.9,0.3,3.9,4.999999999999999,8.799999999999999,4.0,36.68571428571429,26.714285714285715,93.77065656441494,497.3177410776514,1058.3192845326832,15.019607303031018,495.70884406354344,51.7455651597032,358.0,train,0.3787457179549912,0.3268068256890093,0.05193889226598186,-0.03202546795499034,15.0
359_15,35.9,1.5,2015-08-16,2015,228,1,positive,4,7.99,31.7,17.6,24.4,24,48,12.2,4.9,0.0,3.57,0.9999999999999996,8.799999999999999,9.0,33.01428571428571,25.285714285714285,95.79752556918206,524.0617881476514,1102.7332845326832,17.847680126934677,522.1879492358527,57.576711702296414,5.0,train,0.36866257705479555,0.3309714551329102,0.03769112192188534,-0.013471443982387088,4.0
359_15,35.9,1.5,2019-10-23,2019,296,0,matched_negative,0,,15.2,8.7,11.6,51,72,16.5,8.9,0.0,0.84,22.700000000000006,24.4,1.0,23.928571428571427,42.714285714285715,77.36332269198978,45.72315767372253,797.7793629728635,2.055329858968998,79.98574986288726,8.44121346846909,443.0,train,0.4351369672211364,0.37115626110975314,0.06398070611138323,0.03715449119373798,8.0
359_15,35.9,1.5,2023-09-11,2023,254,0,matched_negative,0,,31.7,20.4,25.2,39,70,10.5,5.9,0.2,2.83,0.20000000000000712,14.4,8.0,34.05714285714286,24.571428571428573,93.51214247015658,105.5540841112121,989.3583847747148,11.964075089640103,166.65685517945624,42.34004991313905,1058.0,train,0.35559826223092034,0.33433724783920504,0.021261014391715294,0.0016077935420741873,14.0
359_15,35.9,1.5,2024-08-24,2024,237,0,matched_negative,0,,37.2,21.9,29.6,20,35,11.0,8.0,0.0,5.06,0.8000000000000125,1.0,66.0,35.885714285714286,21.571428571428573,96.16756840439035,577.6256298339947,1208.1657352228658,17.66342437945808,575.3527586443981,57.211272073269726,1406.0,val,0.33009426883561754,0.3309714551329102,-0.0008771862972926647,-0.016559718933463474,13.0
359_15,35.9,1.5,2024-08-26,2024,239,0,matched_negative,0,,34.2,21.9,27.6,34,57,12.1,6.9,0.0,3.56,0.8000000000000125,1.0,68.0,35.528571428571425,25.142857142857142,94.5122740050176,588.3034298459947,1226.863735222866,14.896178474030092,585.9226112815342,51.48132223898125,1408.0,val,0.33009426883561754,0.3309714551329102,-0.0008771862972926647,-0.016559718933463474,15.0
359_15,35.9,1.5,2025-09-30,2025,273,0,matched_negative,0,,29.9,16.1,22.9,22,52,14.7,9.0,0.0,3.28,3.3000000000000074,14.500000000000002,5.0,28.328571428571426,27.571428571428573,94.49251104978084,116.80289489394819,1173.20173794491,16.935222710787084,187.0495766923114,53.80983773225303,1808.0,test,0.3918668356164394,0.3504757767653303,0.04139105885110911,0.018107393346379785,1.0
359_16,35.9,1.6,2016-06-09,2016,161,0,matched_negative,0,,30.6,13.8,22.6,17,36,14.5,7.0,0.0,3.64,0.0,9.7,27.0,27.67142857142857,20.571428571428573,95.97381351071738,164.09555182212844,325.7186162111251,20.525377101861867,163.6568442466039,59.14459874606415,255.0,train,0.3796984674507585,0.3748048482413406,0.004893619209417943,-0.09359319171420516,1.0
359_16,35.9,1.6,2016-08-29,2016,242,1,positive,1,6.65,32.8,17.8,25.1,17,31,12.0,6.0,0.0,4.12,0.0,1.7000000000000002,52.0,30.957142857142856,19.857142857142858,96.1417657484515,528.566830315901,1038.702616211125,18.511658490908406,525.9190315262812,58.881575015852796,24.0,train,0.30313023512950293,0.2926898012293017,0.010440433900201218,-0.010280268642550328,2.0
359_16,35.9,1.6,2016-09-05,2016,249,1,positive,11,15.99,32.6,15.8,24.2,15,28,13.0,6.5,0.0,4.18,3.4,4.5,3.0,30.542857142857144,22.285714285714285,96.96568405003825,161.2979134869134,1091.7146162111248,21.748271004890157,235.58002943284433,64.20334695532124,7.0,train,0.30313023512950293,0.2926898012293017,0.010440433900201218,-0.010280268642550328,9.0
359_16,35.9,1.6,2017-07-19,2017,200,0,matched_negative,0,,34.4,20.3,27.0,13,27,18.0,9.5,0.3,4.74,0.3,8.099999999999996,19.0,34.714285714285715,12.571428571428571,97.68762624948585,247.7918049591239,711.6309537414063,30.802251187311665,264.94618287213365,79.48066321333681,304.0,train,0.3192081808530425,0.30402984118810766,0.015178339664934815,-0.04032660055382131,8.0
359_16,35.9,1.6,2017-10-23,2017,296,1,positive,1,4.69,18.5,6.3,11.1,41,83,12.1,6.4,0.1,1.26,17.5,17.799999999999994,3.0,18.857142857142858,41.285714285714285,88.5355241296703,58.131545167383784,844.004595809263,6.393231076786523,99.18453853943403,23.06248897269971,68.0,train,0.34135376128925005,0.3250351831557395,0.016318578133510564,0.012382714605817968,8.0
359_16,35.9,1.6,2021-06-20,2021,171,0,matched_negative,0,,26.0,12.9,18.2,30,49,13.2,7.1,0.0,2.36,0.5000000000000018,13.399999999999999,15.0,30.114285714285717,25.714285714285715,93.28509817907674,186.64582447324278,498.41752727105194,13.280424437929804,192.7968021424802,46.40872298902053,252.0,train,0.37105204918834905,0.3748048482413406,-0.003752799052991529,-0.1366182345228431,11.0
359_17,35.9,1.7000000000000002,2016-08-27,2016,240,1,positive,1,0.37,33.4,17.6,25.3,18,50,10.9,4.9,0.0,4.22,0.0,1.5,50.0,32.48571428571429,22.714285714285715,95.99509400711332,440.374975280154,1071.2594148328353,17.16956912885232,440.15019235923035,56.21534492745023,736.0,train,0.3117146759165271,0.3057296835771785,0.0059849923393485716,-0.007400187867387442,16.0
359_17,35.9,1.7000000000000002,2020-10-10,2020,284,1,positive,11,19.71,26.1,14.3,19.2,28,56,7.9,4.9,0.0,2.43,0.0,11.700000000000001,7.0,24.714285714285715,27.571428571428573,94.24781383013865,100.3546623326025,1091.913977513916,11.622888633128047,163.20912544799185,41.37192199004738,10.0,train,0.36193842891005223,0.32988297649411547,0.03205545241593677,0.03003866178733333,12.0
